underground_parking_status,underground_parking_evidence,floor_detail_rows_collected,indoor_parking_count,pnu,mgmBldrgstPk,platPlc,newPlatPlc,sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,dongNm,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,etcPurps,ugrndFlrCnt,grndFlrCnt,indrMechUtcnt,indrMechArea,indrAutoUtcnt,indrAutoArea,oudrMechUtcnt,oudrMechArea,oudrAutoUtcnt,oudrAutoArea,useAprDay,crtnDay,archArea,atchBldArea,atchBldCnt,bcRat,block,bylotCnt,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,heit,hhldCnt,hoCnt,itgBldCert,itgBldGrade,lot,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,platArea,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,vlRat,vlRatEstmTotArea
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,4.0,4715010800112870007,1230143462,경상북도 김천시 신음동 1287-7번지,경상북도 김천시 시청2길 49 (신음동),47150,10800,0,1287,0007,,,1,일반,2,일반건축물,0,주건축물,04000,제2종근린생활시설,"제1,2종근린생활시설,주차장,창고,노유자시설",1,4,0,0,4,145.41,0,0,2,23,19960326,20221126,236.49,0,0,69.82,,0,0,0,,0,슬라브,철근콘크리트조,0,0,,16.95,0,0,0,,,10801,49,471504718551,0,0,338.7,19950427,,,,,,0,1140,10,(철근)콘크리트,,0,,19950516,21,철근콘크리트구조,1167.54,1167.54,272.84,924.11
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4715011000110050051,12301100276784,경상북도 김천시 삼락동 1005-51번지,경상북도 김천시 거문들4길 163-13 (삼락동),47150,11000,0,1005,0051,,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,2,0,0,2,51.59,0,0,0,0,20200304,20221126,162.77,0,0,18.93,,2,0,0,,0,(철근)콘크리트,철근콘크리트구조,1,0,,10.7,0,0,0,,,11001,163,471504855499,13,0,860,20190619,1101,신축허가,5060194,건축디자인과,2019,0,487,10,(철근)콘크리트,,0,,20190703,21,철근콘크리트구조,301.94,301.94,26.75,230.09
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,39.0,4715011300100660000,1230110133,경상북도 김천시 백옥동 66번지,경상북도 김천시 백옥길 5 (백옥동),47150,11300,0,0066,0000,한보아파트,102동,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,13,0,0,39,1609.92,0,0,29,333.5,19960613,20251210,454.87,0,0,9.87,,1,0,0,,0,콘크리트평스라브,철근콘크리트벽식,0,0,,35.3,45,0,0,,,11301,5,471504718391,0,0,4607,19930322,,,,,,2,27,10,(철근)콘크리트,,1,,19930519,21,철근콘크리트구조,5797.985,5797.985,90.23,4157.1
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,28.0,4715011300100660000,1230110134,경상북도 김천시 백옥동 66번지,경상북도 김천시 백옥길 5 (백옥동),47150,11300,0,0066,0000,한보아파트,101동,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,21,0,0,28,1316.315,0,0,22,253,19960613,20251210,476.73,0,0,10.35,,1,0,0,,0,콘크리트평슬라브,철근콘크리트벽식,0,0,,57.2,119,0,0,,,11301,5,471504718391,0,0,4607,19930322,,,,,,2,25,10,(철근)콘크리트,,1,,19930519,21,철근콘크리트구조,10940.395,10940.395,205.46,9465.69
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,19.0,4715011300102430001,1230126849,경상북도 김천시 백옥동 243-1번지,경상북도 김천시 백옥길 50 (백옥동),47150,11300,0,0243,0001,건화백옥타운,101동,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,6,0,0,19,959.27,0,0,14,0,19920630,20221126,953.845,0,0,34.71,,0,0,0,,0,슬라브,철근콘크리트벽식구조,0,0,,17.9,60,0,0,,,11301,50,471504718391,0,0,2747.44,19910730,,,,,,0,125,10,(철근)콘크리트,,1,,19910820,21,철근콘크리트구조,6377.03,6377.03,179.97,4944.62
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,76.0,4715011400104160007,12301100196752,경상북도 김천시 부곡동 416-7번지,경상북도 김천시 부곡중앙5길 14 (부곡동),47150,11400,0,0416,0007,김천한성사랑채주상복합,,2,집합,3,표제부,0,주건축물,02000,공동주택,"공동주택,제1.2종근린생활시설",1,15,0,0,76,2451.2185,0,0,74,859.45,20110111,20221126,2107.3395,0,0,56.07,,0,0,64.5,,0,"경사,평스라브",철근콘크리트구조,0,0,,48.1,126,0,0,,,11401,14,471504718440,0,0,3758.7,20090102,1101,신축허가,5060122,종합민원처리과,2009,4,715,10,(철근)콘크리트,,1,,20090317,21,철근콘크리트구조,18131.5849,18131.5849,397.17,14928.3706
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,16.0,4715011400105950000,1230131364,경상북도 김천시 부곡동 595번지,경상북도 김천시 가메실1길 12-6 (부곡동),47150,11400,0,0595,0000,한일백합타운,,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,13,0,0,16,442.35,0,0,35,402.5,19950907,20251218,733.16,137.38,4,23.66,,1,0,0,,0,스라브,철근콘크리트,0,0,,36,77,0,0,,,11401,12,471504718003,6,0,3081,19940418,,,,,,3,1242,10,(철근)콘크리트,,1,,19950615,21,철근콘크리트구조,7977.52,7977.52,225,6932.32
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,130.0,4715011400107650000,1230114980,경상북도 김천시 부곡동 765번지,경상북도 김천시 문지왈3길 14 (부곡동),47150,11400,0,0765,0000,아트빌,지하주차장,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택,1,1,0,0,130,0,0,0,156,0,20020327,20221126,108.765,0,0,0,,0,11,0,,0,슬라브,철근콘크리트조,0,0,,0,0,0,0,,,11401,14,471504718363,0,0,0,19940324,,,,,,0,1327,10,(철근)콘크리트,,0,,19940408,21,철근콘크리트구조,4206.855,4206.855,0,120.015
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,18.0,4715011500104080002,12301100239341,경상북도 김천시 지좌동 408-2번지,경상북도 김천시 체육공원길 60 (지좌동),47150,11500,0,0408,0002,,,2,집합,3,표제부,0,주건축물,02000,공동주택,공동주택,1,7,0,0,18,212.7,0,0,11,155.9,20160412,20221126,416.92,0,0,23.33,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,19.5,28,0,0,,,11501,60,471504718834,0,0,1787,20140811,1101,신축허가,5060167,종합민원처리과,2014,2,192,10,(철근)콘크리트,,1,,20150403,21,철근콘크리트구조,2809.424,2809.424,128.7,2299.944
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,12.0,4715011500107720001,1230131900,경상북도 김천시 지좌동 772-1번지,경상북도 김천시 황산3길 45 (지좌동),47150,11500,0,0772,0001,가람아파트,,2,집합,3,표제부,0,주건축물,02000,공동주택,아파트,1,5,0,0,12,0,0,0,3,0,19920831,20221126,592.795,0,0,45.32,,0,0,0,,0,경사스라브위기와,철근콘크리트조,0,0,,14.8,40,0,0,,,11501,45,471504718966,0,0,1308,19911030,,,,,,0,768,10,(철근)콘크리트,,0,,19920106,21,철근콘크리트구조,2980.26,2980.26,193.46,2530.5
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,2.0,4715011800100180001,12301100251971,경상북도 김천시 응명동 18-1번지,경상북도 김천시 매목길 206-37 (응명동),47150,11800,0,0018,0001,,,1,일반,2,일반건축물,0,주건축물,01000,단독주택,단독주택,1,1,0,0,2,46.66,0,0,0,0,20170504,20221126,96.82,0,0,23.27,,0,0,0,,0,아스팔트슁글,"철근콘크리트구조,목구조",1,0,,3.98,0,0,0,,,11702,206,471504718306,37,0,416,20130613,1101,신축허가,5060122,종합민원처리과,2013,0,29,90,기타지붕,,0,,20130620,21,철근콘크리트구조,193.73,193.73,23.27,96.82
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,14.0,4715012000106560000,12301100235121,경상북도 김천시 율곡동 656번지,경상북도 김천시 혁신4로 59 (율곡동),47150,12000,0,0656,0000,,,2,집합,3,표제부,0,주건축물,03000,제1종근린생활시설,제1종근린생활시설,1,5,0,0,14,444.23,0,0,0,0,20151111,20221126,452.83,0,0,69.86,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,21.3,0,0,0,,,12001,59,471503306064,0,0,648.2,20141023,1101,신축허가,5060167,종합민원처리과,2014,1,436,10,(철근)콘크리트,,1,,20141112,21,철근콘크리트구조,2769.38,2769.38,346.94,2248.85
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,105.0,4715012000106570000,12301100297322,경상북도 김천시 율곡동 657번지,경상북도 김천시 용전1로1길 17 (율곡동),47150,12000,0,0657,0000,,,1,일반,2,일반건축물,0,주건축물,10000,교육연구시설,교육연구시설,1,2,0,0,105,0,0,0,15,0,20220706,20221216,3762.21,0,0,45.4,,0,0,0,,0,철근콘크리트,철근콘크리트구조,0,0,,16,0,0,0,,,12001,17,471504724530,0,0,8287.1,20200604,5200,공용건축물,5060194,건축디자인과,2020,3,437,10,(철근)콘크리트,VII-0.239g,1,,20201006,21,철근콘크리트구조,10163.57,10163.57,70.77,5864.54
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,9.0,4715012000106610000,12301100236638,경상북도 김천시 율곡동 661번지,경상북도 김천시 혁신4로 61 (율곡동),47150,12000,0,0661,0000,,,1,일반,2,일반건축물,0,주건축물,03000,제1종근린생활시설,제1종근린생활시설,1,5,0,0,9,103.5,0,0,0,0,20160108,20250701,318.87,0,0,69.88,,0,0,0,,0,평스라브,철근콘크리트구조,0,0,,23.7,0,0,0,,,12001,61,471503306064,0,0,456.3,20140926,1101,신축허가,5060167,종합민원처리과,2014,1,439,10,(철근)콘크리트,,1,,20141103,21,철근콘크리트구조,1975.07,1975.07,349.41,1594.35
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,14.0,4715012000106750000,12301100249674,경상북도 김천시 율곡동 675번지,경상북도 김천시 혁신4로 81 (율곡동),47150,12000,0,0675,0000,,,1,일반,2,일반건축물,0,주건축물,03000,제1종근린생활시설,"제1,2종근린생활시설",1,5,0,0,14,166,0,0,0,0,20161228,20240129,465.515,0,0,69.92,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,25.3,0,0,0,,,12001,81,471503306064,0,0,665.8,20151106,1101,신축허가,5060167,종합민원처리과,2015,1,447,10,(철근)콘크리트,,1,,20160211,21,철근콘크리트구조,2896.73,2896.73,349.4,2326.275
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,198.0,4715012000107770000,12301100220113,경상북도 김천시 율곡동 777번지,경상북도 김천시 혁신3로 16 (율곡동),47150,12000,0,0777,0000,로제니아,로제니아,2,집합,3,표제부,0,주건축물,15000,숙박시설,"숙박시설,근린생활시설,문화및집회시설",2,16,152,0,46,0,0,0,0,0,20140725,20221126,1804.2,0,0,61.96,,0,2,65.8,,0,(철근)콘크리트,철근콘크리트구조,0,0,,56.51,0,451,0,,,12001,16,471503306063,0,0,2911.9,20121220,1101,신축허가,5060122,종합민원처리과,2012,4,590,10,(철근)콘크리트,,1,,20130121,21,철근콘크리트구조,25794.8991,25794.8991,786.55,22903.4091
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,140.0,4715012000107790000,12301100261034,경상북도 김천시 율곡동 779번지,경상북도 김천시 혁신2로 50 (율곡동),47150,12000,0,0779,0000,신남라인프라자,,2,집합,3,표제부,0,주건축물,20000,자동차관련시설,"자동차관련시설,제1,2종근린생활시설",1,4,0,0,140,0,0,0,0,0,20180615,20221126,2554.06,0,0,79.45,,0,0,0,,0,철골구조,철근콘크리트구조,0,0,,20,0,36,0,,,12001,50,471503306078,0,0,3214.5,20161025,1101,신축허가,5060194,건축디자인과,2016,2,591,90,기타지붕,,1,,20170406,21,철근콘크리트구조,10077.67,10077.67,311.74,10020.82
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,27.0,4715012000107910000,12301100235538,경상북도 김천시 율곡동 791번지,경상북도 김천시 혁신3로 22 (율곡동),47150,12000,0,0791,0000,탑클래스,,2,집합,3,표제부,0,주건축물,03000,제1종근린생활시설,제1종근린생활시설,1,5,0,0,27,315.65,0,0,0,0,20151123,20221126,815.13,0,0,69.52,,0,0,0,,0,평스라브,철근콘크리트구조,0,0,,23.2,0,41,0,,,12001,22,471503306063,0,0,1172.5,20140911,1101,신축허가,5060167,종합민원처리과,2014,1,605,10,(철근)콘크리트,,1,,20141008,21,철근콘크리트구조,4313.13,4313.13,292.26,3426.76
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,30.0,4715012000107920000,12301100244358,경상북도 김천시 율곡동 792번지,경상북도 김천시 혁신3로 26 (율곡동),47150,12000,0,0792,0000,드림타워,,2,집합,3,표제부,0,주건축물,03000,제1종근린생활시설,제1종근린생활시설,1,5,0,0,30,342.1,0,0,0,0,20160804,20250123,809.88,0,0,68.99,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,22.1,0,29,0,,,12001,26,471503306063,0,0,1173.9,20150821,1101,신축허가,5060167,종합민원처리과,2015,1,606,10,(철근)콘크리트,VII-0.239g,1,,20151015,21,철근콘크리트구조,4944.14,4944.14,341.12,4004.4
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,31.0,4715012000107930000,12301100232300,경상북도 김천시 율곡동 793번지,경상북도 김천시 혁신3로 19 (율곡동),47150,12000,0,0793,0000,드림스퀘어,,2,집합,3,표제부,0,주건축물,03000,제1종근린생활시설,제1종근린생활시설,1,4,0,0,31,362.65,0,0,0,0,20150714,20250102,1014.16,0,0,62.17,,0,0,0,,0,(철근)콘크리트,철골철근콘크리트구조,0,0,,19.1,0,37,0,,,12001,19,471503306063,0,0,1631.4,20140821,1101,신축허가,5060167,종합민원처리과,2014,1,607,10,(철근)콘크리트,,1,,20140929,42,철골철근콘크리트구조,5301.28,5301.28,244.88,3994.9
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,10.0,4715012000107960000,12301100218132,경상북도 김천시 율곡동 796번지,경상북도 김천시 혁신2로 26 (율곡동),47150,12000,0,0796,0000,,,1,일반,2,일반건축물,0,주건축물,14000,업무시설,업무시설,1,5,0,0,10,118.5,0,0,32,373,20140411,20221126,1160.13,0,0,26.85,,0,0,0,1,0,평슬라브,철근콘크리트구조,0,0,,26.25,0,0,0,,,12001,26,471503306078,0,0,4321.1,20111212,1101,신축허가,5060122,종합민원처리과,2011,1,609,10,(철근)콘크리트,,1,,20120524,21,철근콘크리트구조,4917.98,4917.98,87.93,3799.3
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,530.0,4715012000107970000,12301100243518,경상북도 김천시 율곡동 797번지,경상북도 김천시 혁신1로 81 (율곡동),47150,12000,0,0797,0000,한신休시티,,2,집합,3,표제부,0,주건축물,14000,업무시설,오피스텔,1,28,0,0,530,16440.08,0,0,176,2020,20160728,20221126,5017.31,0,0,78.16,,0,1,0,,0,(철근)콘크리트(평지붕),철근콘크리트구조,0,0,,97.2,0,791,0,,,12002,81,471503306074,0,0,6419.6,20140528,1101,신축허가,5060167,종합민원처리과,2014,4,610,10,(철근)콘크리트,,1,,20140615,21,철근콘크리트구조,48616.41,48616.41,496.32,31861.63
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,43.0,4715012000108020000,12301100246871,경상북도 김천시 율곡동 802번지,경상북도 김천시 혁신3로 40 (율곡동),47150,12000,0,0802,0000,,,2,집합,3,표제부,0,주건축물,03000,제1종근린생활시설,"제1,2종근린생활시설,위락시설",1,3,0,0,43,1261.98,0,0,0,0,20161116,20221126,1676.43,0,0,66.02,,0,0,0,,0,(철근)콘크리트,철근콘크리트구조,0,0,,17.52,0,0,0,,,12001,40,471503306063,0,0,2539.2,20151229,,,,,,0,617,10,(철근)콘크리트,,1,,20160212,21,철근콘크리트구조,6195.45,6195.45,188.83,4794.88
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,45.0,4715012000108040000,12301100291941,경상북도 김천시 율곡동 804번지,경상북도 김천시 혁신1로 86 (율곡동),47150,12000,0,0804,0000,,한국법무보호복지공단청사,1,일반,2,일반건축물,0,주건축물,14000,업무시설,업무시설,2,4,0,0,45,0,0,0,0,0,20211201,20221126,967.64,0,0,71.15,,0,0,0,,0,콘크리트,철근콘크리트구조,0,0,,19.65,0,0,0,,,12002,86,471503306074,0,0,1360,20200416,1101,신축허가,5060194,건축디자인과,2020,2,618,10,(철근)콘크리트,VII-0.239g,1,,20200720,21,철근콘크리트구조,5286.56,5287.56,251.5,3420.42
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,167.0,4715012000108080000,12301100291328,경상북도 김천시 율곡동 808번지,경상북도 김천시 혁신3로 39 (율곡동),47150,12000,0,0808,0000,,김천율곡동스타메디,2,집합,3,표제부,0,주건축물,09000,의료시설,의료시설,3,8,0,0,167,6089.96,0,0,0,0,20211125,20221126,1977.26,0,0,77.7,,0,0,65.69,,0,콘크리트,철근콘크리트구조,0,0,,30.8,0,38,0,,,12001,39,471503306063,0,0,2544.7,20181026,1101,신축허가,5060194,건축디자인과,2018,6,619,10,(철근)콘크리트,VII-0.280g,1,,20190415,21,철근콘크리트구조,20230.12,20230.12,551.4,14031.35
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,378.0,4715012000108110000,12301100229699,경상북도 김천시 율곡동 811번지,경상북도 김천시 혁신3로 46 (율곡동),47150,12000,0,0811,0000,,영무 메트로,2,집합,3,표제부,0,주건축물,14000,업무시설,"업무시설(오피스텔,사무소,금융업소),제1,2종근린생활시설,판매시설",3,15,222,152.25,156,5746.7628,0,0,0,0,20150608,20221126,2087.206,0,0,76.99,,0,1,0,,0,평지붕,철근콘크리트구조,0,0,,50.3,0,437,0,,,12001,46,471503306063,0,0,2711,20130926,,,,,,3,621,10,(철근)콘크리트,,1,,20131004,21,철근콘크리트구조,27152.1814,27152.1814,757.63,20539.2208
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,442.0,4715012000108120000,12301100240538,경상북도 김천시 율곡동 812번지,경상북도 김천시 혁신1로 58 (율곡동),47150,12000,0,0812,0000,김천 코아루 파크드림 시티,,2,집합,3,표제부,0,주건축물,14000,업무시설,오피스텔,3,26,351,2653.655,91,4056.812,0,0,0,0,20160525,20221126,1944.464,0,0,71.75,,0,1,62,,0,(철근)콘크리트,철근콘크리트구조,0,0,,96.7,0,496,0,,,12002,58,471503306074,0,0,2710,20130926,1101,신축허가,5060167,종합민원처리과,2013,6,622,10,(철근)콘크리트,,1,,20131030,21,철근콘크리트구조,32225.378,32225.378,925.41,25078.467
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,5.0,4715012000109220000,1000000000000005324188,경상북도 김천시 율곡동 922번지,,47150,12000,0,0922,0000,,,1,일반,2,일반건축물,0,주건축물,05000,문화및집회시설,문화및집회시설,1,1,0,0,5,85.8,0,0,68,919.36,20250304,20250425,2258.28,0,0,16.39,,7,0,0,,0,(철근)콘크리트,일반철골구조,0,0,,14,0,0,0,,,,0,,0,,13780,20220826,5200,공용건축물,5060194,건축디자인과,2022,1,639,10,(철근)콘크리트,VIII-0.2039g,1,,20230704,31,일반철골구조,2997.89,2997.89,16.2,2231.8
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,628.0,4715012000109410000,12301100222500,경상북도 김천시 율곡동 941번지,경상북도 김천시 혁신8로 77 (율곡동),47150,12000,0,0941,0000,한국도로공사,본관,1,일반,2,일반건축물,0,주건축물,14000,업무시설,업무시설,2,25,0,0,628,21476.48,0,0,258,0,20141017,20221126,11696.98,0,0,0,,0,2,0,,0,(철근)콘크리트,철골철근콘크리트구조,0,0,,115.35,0,0,0,,,12001,77,471503306066,0,0,0,20110523,1101,신축허가,5060122,종합민원처리과,2011,12,660,10,(철근)콘크리트,,1,,20110812,42,철골철근콘크리트구조,97179.58,97179.58,0,68879.05
CONFIRMED_BASEMENT_PARKING_USE,층별개요 지하층(flrGbCd=10)의 용도에 주차장 포함,True,120.0,4715012000111230000,12301100245399,경상북도 김천시 율곡동 1123번지,경상북도 김천시 혁신2로 15 (율곡동),47150,12000,0,1123,0000,더스퀘어,,2,집합,3,표제부,0,주건축물,03000,제1종근린생활시설,"제1,2종근린생활시설,판매시설,문화및집회시설,교육연구시설",1,5,0,0,120,0,0,0,0,0,20161010,20241215,3357.2,0,0,73.45,,0,0,0,,0,기타지붕,철골철근콘크리트구조,0,0,,24.5,0,3,0,,,12001,15,471503306078,0,0,4571,20150901,1101,신축허가,5060167,종합민원처리과,2015,3,761,90,기타지붕,,1,,20150909,42,철골철근콘크리트구조,16146.83,16146.83,273.01,12479.44
